Date,Open,High,Low,Close,Adj Close,Volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
1999-05-03 00:00:00-04:00,76.0,77.25,66.25,74.125,54.04620742797852,37654600,,,,
1999-05-10 00:00:00-04:00,73.375,75.25,69.0625,70.1875,51.175270080566406,10289800,-3.453947368421051,-2.588996763754048,4.245283018867929,-5.311973018549743
1999-05-17 00:00:00-04:00,69.125,70.4375,67.5,67.5,49.21575927734375,5666500,-5.792163543441231,-6.395348837209303,-2.26244343891403,-3.8290293855743562
1999-05-24 00:00:00-04:00,67.0,68.8125,63.0625,67.9375,49.53475189208984,6880700,-3.074141048824597,-2.3070097604259043,-6.574074074074076,0.6481481481481532
1999-05-31 00:00:00-04:00,66.625,67.0,62.0,65.375,47.66636657714844,5368200,-0.5597014925373123,-2.6339691189827374,-1.6848364717542141,-3.771849126034954
1999-06-07 00:00:00-04:00,65.1875,67.75,62.3125,63.25,46.11697769165039,3708500,-2.157598499061919,1.1194029850746245,0.504032258064524,-3.2504780114722798
1999-06-14 00:00:00-04:00,63.5,66.875,60.5,64.8125,47.25624084472656,3912700,-2.5886864813039256,-1.291512915129156,-2.9087261785356033,2.4703557312252933
1999-06-21 00:00:00-04:00,66.6875,70.125,64.5,66.25,48.30432891845703,6849000,5.01968503937007,4.859813084112141,6.6115702479338845,2.2179363548698205
1999-06-28 00:00:00-04:00,66.4375,72.25,65.75,70.9375,51.72211456298828,4892500,-0.37488284910964786,3.0303030303030276,1.9379844961240345,7.0754716981132
1999-07-05 00:00:00-04:00,70.0,71.1875,67.1875,67.25,49.03348159790039,2133500,5.362182502351831,-1.4705882352941124,2.186311787072248,-5.198237885462554
1999-07-12 00:00:00-04:00,68.0,68.9375,67.3125,68.0625,49.62589263916016,3746900,-2.857142857142858,-3.160667251975413,0.18604651162790198,1.2081784386617
1999-07-19 00:00:00-04:00,68.25,70.75,64.0,64.0625,46.70939254760742,3505000,0.3676470588235281,2.6291931097008225,-4.921077065923862,-5.876951331496782
1999-07-26 00:00:00-04:00,64.25,66.375,63.1875,64.3125,46.891693115234375,3202100,-5.860805860805862,-6.183745583038869,-1.26953125,0.39024390243902474
1999-08-02 00:00:00-04:00,64.25,64.5625,56.0,56.25,41.013126373291016,5534100,0.0,-2.730696798493404,-11.374876360039565,-12.536443148688047
1999-08-09 00:00:00-04:00,56.5,63.25,55.1875,63.125,46.02583694458008,5924300,-12.062256809338523,-2.0329138431752214,-1.4508928571428603,12.222222222222223
1999-08-16 00:00:00-04:00,63.0,64.5,60.8125,62.3125,45.53132629394531,3583000,11.504424778761058,1.976284584980248,10.192525481313709,-1.2871287128712883
1999-08-23 00:00:00-04:00,62.8125,65.0,61.5,61.5625,44.98331069946289,2825000,-0.29761904761904656,0.7751937984496138,1.130524152106882,-1.2036108324974926
1999-08-30 00:00:00-04:00,61.75,63.125,58.6875,63.125,46.12502670288086,2977300,-1.691542288557213,-2.8846153846153855,-4.573170731707322,2.538071065989844
1999-09-06 00:00:00-04:00,63.0,64.4375,61.0,63.09375,46.10220336914063,2630800,2.0242914979757165,2.079207920792081,3.940362087326954,-0.04950495049504955
1999-09-13 00:00:00-04:00,62.1875,62.8125,57.4375,60.0625,43.88726806640625,4251400,-1.289682539682535,-2.521823472356932,-5.840163934426235,-4.804358593363056
1999-09-20 00:00:00-04:00,60.0625,62.25,58.375,61.9375,45.2573356628418,6346800,-3.41708542713568,-0.8955223880596996,1.6322089227421177,3.1217481789802326
1999-09-27 00:00:00-04:00,62.0,62.75,58.3125,59.1875,43.24792098999024,4152200,3.2258064516129004,0.8032128514056325,-0.10706638115631772,-4.439959636730572
