Date,Open,High,Low,Close,Adj Close,Volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
1973-04-30 00:00:00-04:00,3.109375,3.226562976837158,3.0625,3.195312976837158,0.7634878158569336,3542400,,,,
1973-05-07 00:00:00-04:00,3.195312976837158,3.21875,3.117187976837158,3.140625,0.7504205107688904,2707200,2.76383443094379,-0.2421454933080769,1.7857298559072143,-1.7115061101554585
1973-05-14 00:00:00-04:00,3.140625,3.152343988418579,3.070312976837158,3.113281011581421,0.7438868880271912,2428800,-1.7115061101554585,-2.0630993889373506,-1.5037591684657237,-0.870654357606504
1973-05-21 00:00:00-04:00,3.0625,3.167968988418579,3.035156011581421,3.144531011581421,0.7513537406921387,3126400,-2.487562189054726,0.4956629117064848,-1.1450612859654985,1.0037641923022589
1973-05-28 00:00:00-04:00,3.144531011581421,3.148437976837158,3.027343988418579,3.0625,0.7317537665367126,2064000,2.6785636434749627,-0.6165152390323891,-0.2573845671534847,-2.6086882679578483
1973-06-04 00:00:00-04:00,3.058593988418579,3.304687976837158,3.023437976837158,3.265625,0.7802879214286804,2966400,-2.7329042978534,4.962778404704826,-0.12902437239916686,6.632653061224492
1973-06-11 00:00:00-04:00,3.265625,3.414062976837158,3.191406011581421,3.191406011581421,0.7625539302825928,3347200,6.768829480648542,3.3096921938355006,5.555531022335547,-2.2727345735832793
1973-06-18 00:00:00-04:00,3.179687976837158,3.277343988418579,3.117187976837158,3.203125,0.765354335308075,2214400,-2.631564345656401,-4.00458308315208,-2.32555915715299,0.3672045604994123
1973-06-25 00:00:00-04:00,3.195312976837158,3.273437976837158,3.121093988418579,3.25,0.7765546441078186,2473600,0.4914004177083431,-0.119182227902348,0.12530561552415165,1.4634146341463428
1973-07-02 00:00:00-04:00,3.230468988418579,3.230468988418579,3.09375,3.09375,0.7392204403877258,1363200,1.1002368730783862,-1.312656256896494,-0.8761026909168468,-4.807692307692313
1973-07-09 00:00:00-04:00,3.09375,3.320312976837158,3.066406011581421,3.285156011581421,0.7849544286727905,3027200,-4.232171517780381,2.7811438135043165,-0.883846090297502,6.18686098040957
1973-07-16 00:00:00-04:00,3.285156011581421,3.398437976837158,3.269531011581421,3.320312976837158,0.793354868888855,3772800,6.18686098040957,2.3529408385597472,6.624204336699813,1.0701764279016146
1973-07-23 00:00:00-04:00,3.320312976837158,3.59375,3.289062976837158,3.53125,0.8473843932151794,3340800,1.0701764279016146,5.747111599329924,0.5973934850763252,6.352925902900108
1973-07-30 00:00:00-04:00,3.515625,3.589843988418579,3.453125,3.523437976837158,0.8455096483230591,2732800,5.882337735188159,-0.10868901791779573,4.988108294618532,-0.22122543469994538
1973-08-06 00:00:00-04:00,3.519531011581421,3.53125,3.34375,3.386718988418579,0.8127008080482483,1481600,0.11110432942709192,-1.6322154558140345,-3.167420814479638,-3.880272316906397
1973-08-13 00:00:00-04:00,3.378906011581421,3.378906011581421,3.007812976837158,3.0625,0.7348994612693787,6204800,-3.9955607590118514,-4.3141660437119755,-10.046714711412086,-9.573247427002274
1973-08-20 00:00:00-04:00,3.054687976837158,3.082031011581421,2.992187976837158,3.011718988418579,0.7227135300636292,2678400,-9.59535523133772,-8.786127787586917,-0.5194804371257966,-1.6581554802096665
1973-08-27 00:00:00-04:00,3.015625,3.21875,3.015625,3.078125,0.7386489510536194,2208000,-1.2787877889120502,4.4360030092113645,0.7832737563371772,2.2049205731604404
1973-09-03 00:00:00-04:00,3.105468988418579,3.148437976837158,3.046875,3.054687976837158,0.7330244779586792,1756800,2.9792825175072757,-2.184451205059168,1.0362694300518172,-0.761405828640549
1973-09-10 00:00:00-04:00,3.046875,3.046875,2.945312976837158,3.007812976837158,0.7217761278152466,3424000,-1.8867999853515616,-3.2258211082558996,-3.3333176832932687,-1.5345266146801206
1973-09-17 00:00:00-04:00,3.015625,3.085937976837158,3.007812976837158,3.074218988418579,0.7377116084098816,5558400,-1.025641025641022,1.2820669320913414,2.1220155715714784,2.2077839311422043
1973-09-24 00:00:00-04:00,3.074218988418579,3.105468988418579,3.019531011581421,3.09375,0.7423983216285706,4224000,1.9430130874554807,0.632903568640053,0.3895865479170979,0.635316210556236
1973-10-01 00:00:00-04:00,3.09375,3.117187976837158,2.921875,2.996093988418579,0.7189639806747437,7241600,0.635316210556236,0.37736613897234594,-3.234145011488898,-3.156557950106531
1973-10-08 00:00:00-04:00,2.996093988418579,3.152343988418579,2.953125,3.078125,0.7386489510536194,4886400,-3.156557950106531,1.127811727834649,1.0695187165775444,2.7379318505531547
1973-10-15 00:00:00-04:00,3.078125,3.273437976837158,3.0625,3.117187976837158,0.7480228543281555,4601600,2.7379318505531547,3.8413951289411052,3.703703703703698,1.2690510241513353
1973-10-22 00:00:00-04:00,3.117187976837158,3.34375,3.054687976837158,3.296875,0.7947723269462585,3296000,1.2690510241513353,2.1479564806289098,-0.2550864706234002,5.7643948487559715
1973-10-29 00:00:00-05:00,3.296875,3.320312976837158,3.164062976837158,3.203125,0.7721725702285767,2201600,5.7643948487559715,-0.7009203188887314,3.5805621009202815,-2.843601895734593
1973-11-05 00:00:00-05:00,3.171875,3.273437976837158,3.109375,3.164062976837158,0.7627555131912231,2464000,-3.791469194312791,-1.4117645031358372,-1.7284098716589091,-1.219497308498474
1973-11-12 00:00:00-05:00,3.164062976837158,3.203125,3.039062976837158,3.195312976837158,0.7702892422676086,3523200,-0.2462903854294929,-2.1479856143508003,-2.261291197196924,0.9876541721441257
