Date,Open,High,Low,Close,Adj Close,Volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
1999-01-18 00:00:00-05:00,11.6875,12.0,9.875,10.78125,10.78125,41103400,,,,
1999-01-25 00:00:00-05:00,11.0625,11.75,10.59375,11.46875,11.46875,30399000,-5.3475935828877,-2.083333333333337,7.278481012658222,6.376811594202891
1999-02-01 00:00:00-05:00,12.46875,12.71875,8.25,8.40625,8.40625,95897600,12.711864406779672,8.244680851063823,-22.123893805309734,-26.702997275204353
1999-02-08 00:00:00-05:00,8.5,8.875,8.28125,8.78125,8.78125,30099800,-31.829573934837097,-30.22113022113022,0.37878787878788955,4.4609665427509215
1999-02-15 00:00:00-05:00,8.875,9.0,8.4375,8.8125,8.8125,16022200,4.4117647058823595,1.4084507042253502,1.8867924528301883,0.3558718861210064
1999-02-22 00:00:00-05:00,9.375,9.84375,8.78125,8.9375,8.9375,32132400,5.633802816901401,9.375,4.074074074074074,1.4184397163120588
1999-03-01 00:00:00-05:00,9.34375,9.625,9.0,9.21875,9.21875,23762800,-0.33333333333332993,-2.2222222222222254,2.491103202846978,3.1468531468531458
1999-03-08 00:00:00-05:00,9.28125,9.59375,8.125,8.25,8.25,31347000,-0.6688963210702337,-0.32467532467532756,-9.722222222222221,-10.508474576271187
1999-03-15 00:00:00-05:00,8.1875,8.625,8.0,8.03125,8.03125,15981600,-11.784511784511785,-10.097719869706845,-1.538461538461533,-2.651515151515149
1999-03-22 00:00:00-05:00,8.09375,8.375,7.78125,8.0,8.0,12107200,-1.1450381679389277,-2.898550724637683,-2.734375,-0.3891050583657574
1999-03-29 00:00:00-05:00,8.125,8.1875,7.75,7.8125,7.8125,9025600,0.38610038610038533,-2.238805970149249,-0.40160642570281624,-2.34375
1999-04-05 00:00:00-04:00,7.875,8.15625,7.375,7.8125,7.8125,15923200,-3.076923076923077,-0.3816793893129722,-4.8387096774193505,0.0
1999-04-12 00:00:00-04:00,7.78125,8.28125,7.28125,8.1875,8.1875,19436600,-1.1904761904761862,1.5325670498084198,-1.2711864406779627,4.800000000000004
1999-04-19 00:00:00-04:00,8.28125,8.59375,7.875,8.5625,8.5625,14062400,6.425702811244971,3.7735849056603765,8.15450643776825,4.580152671755733
